,HandId,Level,BB,preflop_raisess_to,Players,Board,SHOW_DOWN,preflop_raises,preflop_calls,preflop_allin,flop_bets,flop_raises,flop_calls,flop_allin,turn_bets,turn_raises,turn_calls,turn_allin,river_bets,river_raises,river_calls,river_allin
5653,186390473854,IV,80,240,8,3c 6s 8c 3d As,Jd Kd,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
5654,186390526132,IV,80,1055,8,8d 9s As Qc 2c,9h Ad,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5655,186390589954,IV,80,852,6,5h 7c 2h Jh 5c,Kc Qh,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5656,186390621957,IV,80,496,6,4c Ac 5s 2d 8s,6c 5c,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5657,186390660997,IV,80,240,6,Ah 6d Kh 3h Js,8d Kc,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
5658,186390698320,IV,80,982,6,8s 7d Ad Jc 3h,Ks Qd,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5659,186419083143,I,20,80,6,5c 6d 3s 4d Qh,9d 9c,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
5660,186419215921,I,20,40,6,7c 4c 2c 2s 7s,Qs Qd,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
5661,186419688833,II,30,75,9,9c Js Td 6c 7c,Qh Kh,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
5662,186420097875,III,50,150,8,Qd 5c Ad Jh 6d,Ac 9d,1,2,0,1,0,1,0,0,0,0,0,1,0,1,0
5663,186420174735,III,50,2221,8,Td 7c 6h Kc 6c,Th Ac,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
5664,186420427103,III,50,100,8,4d Qd 4h 2h Qh,Jc 9s,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0
5665,186420476748,IV,80,0,7,9c 9s 4d Ks 8h,Jd Js,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
5666,186420684822,IV,80,832,7,8s As 8d 6h 3d,Qs Qh,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5667,186420742055,IV,80,1872,7,3s Kd 4c Jd 9c,5s 5h,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
5668,186420776102,IV,80,837,7,3s 7c Jd 9h 5d,Qh 6h,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5669,186420813066,IV,80,200,6,9c Tc 4d 7s 5h,As Th,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5670,186419462118,I,20,60,6,8s Kd 6d 9s 7c,As Ad,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
5671,186419713218,II,30,60,6,6s Ts As 6h 9c,8h 8s,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5672,186419749802,II,30,956,6,Th Kh Js 4h 2d,8s 4h,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
5673,186419799699,II,30,1367,9,Ts 4s 9s 6h 2d,Kc Qc,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5674,186420106089,II,30,60,9,Qc As Ad 6c Qh,Js As,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
5675,186420210311,III,50,100,9,6d 4h 9d Ts Jh,Js Jh,1,4,0,1,0,1,0,1,0,1,1,0,0,0,0
5676,186420365482,III,50,1150,9,Tc Qh 6c 5s 2h,As 3c,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5677,186420393968,III,50,401,9,5d 5h 6s Ad Th,Ac 4h,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
5678,186420495496,III,50,250,7,Js 5c Ad Kd 7h,2h Ah,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5679,186420646488,IV,80,958,6,4s 5d Jd 6d 9c,9d Ad,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5680,186420719312,IV,80,1110,6,9d 9h 4d 2c Td,8s 9d,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0
5681,186420745132,IV,80,240,5,5c 8h 7s 4s Js,Ts As,1,2,0,1,0,1,2,0,0,0,0,0,0,0,0
5682,186419246907,I,20,60,5,Jd 2s 2c Ad 7d,As Ks,1,3,0,1,1,2,0,0,0,0,0,0,0,0,0
5683,186419320421,I,20,100,4,5c Kh 5d 8h 2c,Js Jd,3,3,0,1,0,1,0,1,0,1,0,0,0,0,0
5684,186419379660,I,20,97,9,Th Jd 7s 8c 2d,9d 9c,1,3,0,1,0,1,1,0,0,0,0,0,0,0,0
5685,186419479774,I,20,60,9,4d 9d 3s 2s 7h,5c 5d,1,2,0,1,0,1,0,0,0,0,0,1,0,1,0
5686,186419600068,I,20,40,9,5d Qc 9h 2d 4d,5s 3c,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
5687,186419857726,II,30,60,9,As 8s 4d 9d 6h,9c Tc,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
5688,186420034064,II,30,120,9,2c 2d Ad 6c Ts,Kc Kd,1,3,0,1,2,1,1,0,0,0,0,0,0,0,0
5689,186420153424,II,30,75,9,8d Qs 4c Qh 6h,Jc Qd,1,1,0,1,0,1,0,1,1,1,1,0,0,0,0
5690,186420242486,III,50,310,9,4s 4h 7c 9c 6d,7d Ac,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5691,186420705849,IV,80,160,9,Tc Ks Jc 7h Qh,As 2c,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
5692,186420751331,IV,80,160,8,Kh Th 2c Kc 7s,9d 9c,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
5693,186420814775,IV,80,160,7,7s 6h 4h 5s 2s,Qs Js,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
5694,186420845935,IV,80,3128,7,4s Qd Ts 5s Ks,4s 8s,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5695,186420932968,IV,80,240,6,2d 5s 4s 3c 9s,Qs Qc,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
5696,186420987279,IV,80,1331,9,8h 2c Jd 7h Qh,Kc Ks,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5697,186421032463,IV,80,163,9,6d Qd 3h 7h Ad,Ah 7h,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5698,186421068587,IV,80,185,9,7c 6s Jd 9s Qc,4d 7d,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
5699,186420441019,I,20,40,8,9c 8c 9h Qc 7h,2h Qh,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5700,186420499374,I,20,50,8,9c 4s Jh Qc 2s,Ts Jh,1,2,0,1,0,1,0,0,0,0,0,1,0,1,0
5701,186420678750,I,20,40,8,6d 2h 5s 5d Qs,9h 9s,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
5702,186420729735,II,30,60,8,Jd 3d Kd 8d 5c,9d Kd,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
5703,186420781391,II,30,60,8,3c Tc 8s 9h As,Ac 6c,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0
5704,186420988374,II,30,90,7,Jh As Qh 2d Js,Jd 3c,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
5705,186421330212,III,50,100,6,8c As 8d Ad 4s,Qs Ah,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
5706,186421649221,IV,80,240,6,4c 7c 6d 9d 8h,Jh Qs,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5707,186421700988,IV,80,160,6,9s Ts Qh Jc 7c,Qs 4s,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1
5708,186421878657,IV,80,160,6,Jc 4s 4c Ks 8s,Ks 2c,1,1,0,1,0,1,0,1,0,1,0,1,0,1,1
5709,186424160484,I,20,100,5,9s 4h Td 5s 6d,As 5s,1,1,0,1,2,1,1,0,0,0,0,0,0,0,0
5710,186424300618,I,20,40,5,5h 4s Qs Th 3s,Ad 8d,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5711,186424447567,I,20,40,5,9d 3c 3s Ad 5c,Ks Ad,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
5712,186424515685,II,30,0,4,Ah Kc 5h 2h 4d,Kh Kc,0,4,0,1,3,1,1,0,0,0,0,0,0,0,0
5713,186424601771,II,30,1260,9,Qc 5d 8s 4s 8c,4s Qc,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0
5714,186424014005,I,20,40,9,Td 6s 2d 3h 5s,6s Ah,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
5715,186424056834,I,20,60,9,Ts Kh 7s 4h 4c,Ah 9d,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5716,186424198903,I,20,60,9,5h 2s Ks 9d Jh,Kd 3d,1,3,0,1,1,1,1,0,0,0,0,0,0,0,0
5717,186424290384,I,20,60,9,2d 9c 2c 4c 5c,Js Th,1,3,0,1,0,2,0,1,0,1,0,1,0,1,0
5718,186424472336,II,30,60,8,3s 4c 7d Th 3d,8d Td,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0
5719,186424661927,II,30,75,8,Th Td 9c Kc 9s,Qh Ah,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
5720,186424708978,II,30,60,8,5c 5s Qs 2s 4s,Kh Ah,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
5721,186424801113,II,30,60,8,8d Ad 7h Ts 7c,2c Jh,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
5722,186424908007,III,50,551,7,9c 8s 2s Kc 6s,Ah Js,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5723,186424950649,III,50,100,9,9h Qd 4h 5d Tc,9d 4d,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0
5724,186425071331,III,50,1628,9,8h 6h 2h 4h 3s,Jc Tc,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0
5725,186425186593,III,50,914,9,9d 6h Ac 3c Ah,7c Ah,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
5726,186425278030,III,50,150,9,5h 3s 8h 4d Kc,6h Qc,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
5727,186425332842,III,50,100,8,5s 6c 4c As 9s,Kh Kd,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0
5728,186425774553,IV,80,160,6,3s 8d 5d Ah 9d,Kc 9h,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
5729,186424032114,I,20,40,6,5h Td 2d 8c 9s,As 9c,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
5730,186424083036,I,20,60,6,Ad Qh 9h Kd Kc,Qd Th,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0
5731,186424171937,I,20,185,5,4d 8c 8d 9h 8h,Tc Kh,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0
5732,186424545420,II,30,0,5,2d 2s Ad 3c 4h,7h Ks,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
5733,186425366492,III,50,100,5,Ts 3s Th Jh 7d,Jh As,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0
5734,186425466487,IV,80,240,5,2s Qc 7h 5d 8c,2s 2d,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
5735,186425524474,IV,80,1161,5,Ks Jh 6c 5c 4h,As Ad,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5736,186425546678,IV,80,420,5,4d Th 6h Qh 7d,Kc Jc,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5737,186425576290,IV,80,168,4,6d Jc Jd Qh Ac,8d 8s,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
5738,186424685308,I,20,52,4,5c Jc Th Ts Kd,3c 5c,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5739,186424741682,I,20,52,3,Jd 6h Kd 5c 2d,Ts Kc,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0
5740,186424939869,II,30,90,3,2c 3d Kc 4h Js,Ac Js,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
5741,186425188206,II,30,292,3,Kc Jc Tc Ks Kd,7c Tc,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
5742,186425459713,III,50,0,3,Th 2c 9s 9h 5c,8h Ad,0,2,0,1,0,1,0,1,1,1,2,0,0,0,0
5743,186425526017,III,50,150,6,3h 7h 8s Ts 6d,9h Qh,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
5744,186425570076,III,50,915,6,Ac Kh 3h 3d 5d,9c 6h,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5745,186425782113,III,50,451,6,Kd 7d Tc 9d Jd,Ah Qc,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0
5746,186425848077,III,50,100,6,Ks 6c 7h Jd Jc,Ac 6d,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
5747,186425945006,IV,80,160,6,7c 3s As Jd 9c,6d Qh,1,1,0,1,1,1,2,0,0,0,0,0,0,0,0
5748,186425982381,IV,80,216,6,Kc 4h Qs 5d Qc,3c 3d,2,3,1,0,0,0,0,1,0,1,0,1,0,0,0
5749,186426119426,IV,80,768,6,6c Js 8h Kh Jd,8h Ah,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
5750,186424851449,I,20,40,5,Qs 8h 7d As Kh,Ah 5h,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
5751,186425052136,I,20,124,5,9d 4d Jd 2s Kh,Ac Kc,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5752,186425188547,I,20,52,9,7c Jc Ah 3s 2h,8h Th,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0
5753,186425324091,II,30,0,9,Ad 6h Js Qs 6c,Qs Qh,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5754,186425560509,II,30,0,9,Ad 4s Ts Jh Qc,6s 6h,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5755,186425948297,III,50,125,9,Kc Qd 3d Js 9h,Ah Ac,1,1,0,1,0,1,0,1,0,1,0,1,0,1,2
5756,186439810171,I,20,340,9,8s Jh 2s 7s Ts,9s 9h,2,1,0,1,1,1,2,0,0,0,0,0,0,0,0
5757,186439896793,II,30,90,8,Js Tc 8d 5s Ts,7c 8h,1,3,0,1,1,2,0,1,0,1,1,0,0,0,0
5758,186439931876,II,30,60,8,Jh 9s Qs Js 5s,9h 8s,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
5759,186440066944,III,50,139,8,Kh 9d Ts 2c 6c,Ks Qs,1,2,0,1,1,1,1,0,0,0,0,0,0,0,0
5760,186440109365,III,50,0,8,Th Ks 2s Kc 9c,Ks Qd,0,2,0,1,0,1,0,0,0,0,0,1,0,1,0
5761,186440160876,IV,80,858,8,As 8c Qd 2s 6d,Ah Js,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
5762,186440222881,IV,80,878,8,6d 8h 9h 2s 7h,Kc Th,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5763,186440232865,IV,80,2302,8,Ks 6s 6c 3d 3c,Ks 3s,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
5764,186440245632,IV,80,376,9,6s Qc 3h Jc 8c,Th 9h,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5765,186439424076,I,20,80,9,Qd 3s Qh 2c 3h,Ac 6c,2,3,0,1,0,1,0,1,0,1,0,0,0,0,0
5766,186439445318,I,20,1514,9,6h 5c 2d 9d 3d,Ah As,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
5767,186439467345,I,20,40,9,3h 9h Ah 2h 3c,Qs 9c,1,3,0,0,0,0,0,1,0,1,0,1,0,1,0
5768,186439510920,I,20,160,9,9c 2s Jd 9h 6d,5h 3h,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0
5769,186439558102,II,30,60,9,4s 2d 2s 3d Jc,Td Qh,1,2,0,1,1,2,0,1,0,2,0,1,0,1,1
5770,186439982196,I,20,40,9,5c Th Js 2c Jh,Qh 6d,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
5771,186440001643,I,20,184,8,Ks Jd 4s Kc 4c,4h As,3,3,1,0,0,0,0,1,0,1,0,0,0,0,0
5772,186440037201,I,20,40,7,As 8h 5c 4c Js,Kd Ks,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
5773,186440113956,II,30,75,7,7s Ks Ts 8s 7c,4h Ks,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0
5774,186440132744,II,30,1693,7,4d Kc 5c 4c Ad,9s Ad,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
5775,186440150575,II,30,60,7,3s 6h 6s 4d Qh,5s 5c,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
5776,186440174470,II,30,60,6,Jd 2s Tc Th 7s,As 5d,1,2,0,1,0,1,0,1,1,1,1,0,0,0,0
5777,186440311842,III,50,100,6,6c 4h 8c Qc 4s,3c 3s,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
5778,186440336701,IV,80,1062,6,Jh 2h 5c 6c Kh,Tc As,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5779,186439642240,I,20,60,6,4c 4h 8h 6s Jd,6s 4s,1,1,0,1,2,1,2,0,0,0,0,0,0,0,0
5780,186439707799,I,20,40,6,9h 3s 6d 6c Ac,Kc Tc,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5781,186439742805,I,20,40,5,8d 7c Ac Qh Ks,9s Ts,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1
5782,186440019750,III,50,100,5,8d 3s 9c Ks 6d,7c 8s,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5783,186440064703,IV,80,670,5,4c Th 4s Jh Qc,Ad Qc,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5784,186440071029,IV,80,708,6,4s Ac 7h 5h 3s,Ad 9d,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5785,186440076701,IV,80,160,6,Qd 3c Jc 4h 4d,As 8s,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0
5786,186440091374,IV,80,240,6,Kh Jc Jh 6s 8d,Ad Qs,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1
5787,186440142534,IV,80,2071,6,Jd As Qd Js Th,Js As,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5788,186439791586,I,20,120,6,7h 5d 4s 6c 2d,Ks Ts,1,3,0,1,0,1,0,1,0,1,0,1,0,1,0
5789,186439810961,I,20,40,5,Th Kh 9c 6s 6h,Ah Jh,1,2,0,1,4,1,2,0,0,0,0,0,0,0,0
5790,186439826802,I,20,40,5,8d 6s 5c Ts 4h,Td Th,1,3,0,1,1,2,1,1,0,1,0,1,0,0,0
5791,186439936862,I,20,60,5,Td Qd Kd Jd Qh,7s Ac,1,3,0,1,0,1,0,1,0,1,0,1,2,1,2
5792,186439966130,I,20,1367,5,6h Qd 2c 3h 3c,Ah 9c,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0
5793,186440107033,II,30,60,9,Th Ks 7d 6c 9h,Th Js,1,2,0,1,1,1,0,0,0,0,0,1,0,1,0
5794,186440156155,II,30,60,8,6s 5s Qd 8d Jd,Qh Kc,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
5795,186440200644,III,50,0,8,4s 6h 5h 4d Jh,Ad 6d,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
5796,186440215292,III,50,150,7,Ah 8s Ac 2c Ks,As 9d,1,2,0,1,0,1,0,1,1,1,1,0,0,0,0
5797,186440328474,IV,80,569,7,7d 7h Ks 7c 3c,Jh Qh,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5798,186440817815,II,30,0,6,6s 6c Qs Kc 8d,Qd Jd,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5799,186440925317,II,30,60,5,Ad 7d As 9c 9d,2h Kh,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
5800,186440952886,II,30,83,5,7s 9d Ad 9s Ks,Ks As,1,2,0,1,0,1,0,1,0,1,0,0,0,0,0
5801,186440970365,III,50,275,4,2s 9s Ks 6h Js,4d 4c,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5802,186441043553,III,50,125,6,Jh 4d 7s Jd 5d,8h 8c,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5803,186441116816,IV,80,816,6,Kd 8h 9s 8s 7s,As 8c,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5804,186441145877,IV,80,0,6,9h 9s Jc Kc 3h,8s Ac,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
5805,186441160444,IV,80,200,9,Ad 3s Jh 2s Qd,Kd As,1,1,0,1,0,1,0,1,2,1,1,0,0,0,0
5806,186441174544,IV,80,0,8,4d 8d 6d 5d Jc,Ts As,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
5807,186441191769,IV,80,229,7,Kd 6s 9h 7h Kc,Th Ts,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5808,186441241601,IV,80,581,7,2c Kh 7s 9d 5d,Qs Ah,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5809,186440391097,I,20,40,7,6h 4d Kc 5c Jh,Kc 4c,1,3,0,0,0,0,0,1,0,2,0,1,0,1,0
5810,186440414446,I,20,140,7,As 9d Js Ks 5d,As Jc,2,1,0,1,0,1,0,0,0,0,0,1,0,1,0
5811,186440439505,I,20,60,6,3c 7h 9h 9c Tc,3s 4s,1,5,0,1,1,3,0,1,0,2,0,1,1,1,2
5812,186440463531,I,20,0,9,6c Qd As 6s Qc,3d 3s,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0
5813,186440479332,I,20,55,9,9h Kc 4h 9s Ac,Qs 7c,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5814,186440493541,I,20,40,9,3d 2d Qd Td 5h,Ac Qc,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5815,186440552063,II,30,90,9,6s 5d 3h 3s 7d,Ah 5s,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
5816,186440604614,II,30,0,8,4d 8d 7s 2h 9c,Qh Ac,0,2,0,1,0,1,0,1,0,1,0,1,0,1,0
5817,186440616094,II,30,3905,8,6h 5h Jc 7d 2c,5s 5c,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
5818,186440627355,II,30,578,8,Ad 5d 2s Ah 9c,7d 7h,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5819,186440637356,II,30,83,8,Th 9h Ac 5d 8d,8h 6d,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0
5820,186440698719,III,50,0,8,Kd 9s Th 3d 2d,Kh Kc,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5821,186440906279,IV,80,2678,8,8s Qh Qc 4d Kd,Qd Kh,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0
5822,186440972387,IV,80,2481,8,5c Ah 2h 3c 2d,As Qs,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
5823,186440450219,I,20,40,9,Qd 4s 9s 8d Js,Jc Kc,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5824,186440480460,I,20,1395,9,6h 4s As 2h 3h,Kh Js,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5825,186440500971,I,20,50,9,6s 2c 2s 9h Qc,7d 7h,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0
5826,186440585667,I,20,40,8,8h Kh 6h 6s Ac,9d 8h,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0
5827,186440598287,II,30,120,8,4h 5d 4d 8s 6s,Kh Ac,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0
5828,186440659733,II,30,60,8,9h 8h Ad 2d 6s,Kd Kc,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0
5829,186440672079,II,30,90,8,Jh Kd Ts 7s 6d,Ah 2s,1,2,0,1,1,1,0,1,0,1,1,0,0,0,0
5830,186440789354,III,50,100,8,3s 8s As 8h 2h,Ks Qh,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
5831,186440803484,III,50,125,8,2s 4d 9d 8s Ts,9d Qs,1,1,0,1,1,1,0,1,0,1,2,0,0,0,0
5832,186440826798,III,50,100,8,Tc 8h 9h 3s Ac,Ah Qh,1,2,0,0,0,0,0,1,0,1,0,1,0,1,0
5833,186440855832,III,50,100,7,5s 2d Qh Kc Jh,9d Kc,1,1,0,1,0,1,0,1,1,1,0,0,0,0,0
5834,186440873366,III,50,100,7,5c Td 5h 7c 4s,8c Jh,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0
5835,186440989899,IV,80,1209,7,7c Jc 8h Kc Kh,Jh Kh,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
5836,186441019514,IV,80,160,7,6d 9c Jd 3d 6c,Jc 9s,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0
5837,186440797588,I,20,40,6,5s Tc As 9d 5d,Ad 4d,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0
5838,186440883473,II,30,1354,6,Js Jh Ks 2c 4c,2c Ac,5,2,3,0,0,0,0,0,0,0,0,0,0,0,0
5839,186440899250,II,30,0,5,6c Kd 3d 9c 9s,Th Ts,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
